text,class
"b'Selain karena kebijakan The Fed, ada beberapa faktor lainnya yang juga mempengaruhi koreksi pasar aset kripto belakangan ini. https://t.co/Tf3CENUXxC'",investasi
b'Mohamed Salah menjalani laga yang mengecewakan kala Liverpool mengandaskan Benfica. Juergen Klopp menyebut sang penyerang dalam masa sulit. https://t.co/vCWaLqjWIY',sepakbola
b'Kominfo Buka Beasiswa Talenta Digital Gratis\n\n@kemkominfo resmi membuka Program Beasiswa Digital Talent Scholarship dan Digital Leadership Academy untuk tahun ini. Program itu dibuka untuk umum dan gratis.\n@kemkominfo @PlateJohnny @jokowi https://t.co/RG8YgYlPEG',beasiswa
b'kenapa si kebanyakan beasiswa s2 sm s3 \xf0\x9f\x98\xad',beasiswa
b'Jadwal Lengkap Final Piala Thomas dan Uber 2022: Indonesia vs India dan Korea Selatan vs China #LengkapCepatBeritanya #Olahraga #Sport #Bulutangkis #Netting #Badminton . https://t.co/1hROyavUwE',bulutangkis
b'Investasi bodong jilid 2 nih by kripto',investasi
"b'20 shoot.\nJadi, sehebat apapun klub sepakbola mu, kalau lagi apes ya apes \xf0\x9f\xa4\xa3\n\nHoki itu perlu https://t.co/ni57D2OzSC'",sepakbola
"b'Latihan Perdana di Venue Piala Thomas dan Uber 2022, Tim Bulu Tangkis Indonesia Diharapkan Bisa Cepat Adaptasi #LengkapCepatBeritanya #Olahraga #Sport #Bulutangkis #Netting #Badminton . https://t.co/DCMKZ2GOTu'",bulutangkis
"b'"" Hasil Pertandingan Sepak Bola 07 - 08 April 2022 ""\n\nBaca Selengkapnya \xc2\xbb prediksiliga858bola,blogspot,com ( ubah koma jadi Titik)\n\n#Liga858 #HasilBola #HasilPertandinganSepakBola #situsjudibolaonline #hasilscore #hasilsepakbolaterkini https://t.co/NpqYW60umf'",sepakbola
"b'sumpah nay kalo lu rajin 40 hari kedepan, gue beliin tiket konser deh beneran'",konser
"b'Kami demo untuk menyuarakan aspirasi rakyat, ujar mahasiswa berapi-api. \n\n""Aspirasinya kami sederhana, dek. Cukup jalanan lancar saja, kami sudah bersyukur! ""\n\n""Apa lagi keinginan bapak? Kami akan perjuangkan! ""\n\n""Bubar. Biarkan kami lewat dan cari nafkah! "" https://t.co/sI2SE16ERO'",demokrasi
b'Serokkkkk banking lagi diskon \n#saham #investasi https://t.co/obUf3lILsU',investasi
"b'nonton bioskop aja yg literally filmnya w excited mau nonton (batman, spiderman, marvel series, etc), sekalinya janjian malah ditinggal nonton duluan. hdh\n\njadi males, mending w nonton sama temen2 w'",film
"b'Apakah anda akan investasi ke saham @BNI? Rela investasimu dipakai mendanai energi kotor batu bara, penyebab krisis iklim?\nPikir dulu deh..\n\n#mikir\n#BNIStopDanaiBatubara \n#BNIStopDanaiBencana \n@ChangeOrg_ID \n@agussari \n@gintingski \n\nhttps://t.co/8dzwDyJa0t'",investasi
b'Antonio Ruediger mengonfirmasi kepergiannya dari Chelsea di akhir musim ini. Bek internasional Jerman itu menyalahkan Chelsea terkait situasi kontraknya. https://t.co/8jRKCluFrD',sepakbola
"b'gila bener hype film kkn di desa penari yak. perasaan full mulu itu bioskop, mau itu weekdays atau weekend penuh semua. bangga banyak yang support perfilman indonesia, sampe tayang di luar negeri juga. cuman di satu sisi sayang aja film ""gara gara warisan"" kegeser gitu aja..'",film
b'Wardah loose powder buat makeup cepat gilaaa crack \xf0\x9f\x92\x80\xf0\x9f\x92\x80\nHarini jumpa ramai orang nasib takde orang tegur make up barai',kecantikan
"b'KP2KP Labuha menyelenggarakan kelas pajak online dengan tema pembahasan Program Pengungkapan Sukarela (PPS) di Labuha (Jumat, 4/2). Disampaikan oleh Tim KP2KP Labuha, kelas pajak online PPS ini diikuti sebanyak 2 wajib pajak yang terdaftar di wilayah Halmahera Selatan. https://t.co/Vw0knSzdoM'",pajak
"b'Makasih EXO buat 10thnya, masih disini sayang sama kalian kayak 10th lalu..semoga  semua anggota sehat dan bahagia selalu. Selalu bareng ya \xf0\x9f\x98\x87\xf0\x9f\x98\x87\xf0\x9f\x98\x87\xf0\x9f\x98\x87\nGrup terlama yang aku suka dan masih bertahan sampai sekarang. Yuk konser lagi #EXO10thannivesary https://t.co/e8wmuNVx8y'",konser
b'buka akun ini selalu lewat rekomendasi2 ootd or skincare or make up or anything else alias plis aku gabisa nahan diri selalu pgn beliii huhuuu',kecantikan
"b'semi final thomas cup 1979 : India vs Denmark, Indonesia vs Jepang dan finalnya Indonesia menang lawan Denmark.\n\nsemoga kejadian itu terulang lg \xf0\x9f\xa4\xb2\xf0\x9f\x94\xa5\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x8f\x86\xf0\x9f\x87\xae\xf0\x9f\x87\xa9\n#ThomasCup2022'",bulutangkis
"b'Hampir kena trading halt, IHSG pada hari Senin, 9 Mei 2022 melemah -4.42% ke level 6.909 \xf0\x9f\x98\xb1\n\n[Baca berita selengkapnya dengan KLIK tautan]\n\nhttps://t.co/16Pxc710y8'",investasi
"b'Realisasi penerimaan pajak daerah hingga 10 Maret 2022 yang sebesar Rp418,1 miliar, pajak reklame hanya Rp4,6 miliar dan pajak parkir Rp2,6 miliar. https://t.co/rtlsUXYUtZ'",pajak
"b'Piala Thomas 2022: Meski Menang, Jonatan Christie Sempat Kesulitan Lawan Wakil Singapura #LengkapCepatBeritanya #Olahraga #Sport #Bulutangkis #Netting #Badminton . https://t.co/ugq1xyfKz1'",bulutangkis
"b'tiap liat reels tempat-tempat wisata daerah semarang yg bersliweran di ig, jadi inget kita pernah se serius itu membahas satu-persatu walopun nyatanya sama sekali tidak terlaksana wkwk'",wisata
b'Katanya Warga Negara yg baik di suruh Bayar Pajak tapi ketika warga negaranya ada masalah di negeri org bilangnya bukan urusan pemerintah.\nNah..  Mulai skrg kelen gosah bayar pajak krn Negara gak mau tau ama Warga negaranya',pajak
"b'Sedang Tayang Bioskop! Inilah Link Nonton Film Cinta Subuh Full Movie, Bisa Download Resolusi HD Bukan HDCAM https://t.co/gFHY5SeKPf'",film
b'Destinasi wisata Nusantara Indonesia Sumut\n@halimiskandarnu\n@jokowi \n@taufikmadjid71 \n@yusradaridesa \n@fachrilabalado \n@kemendespdtt \n@tppkemendes \n@KoorprovSumut \n@LilisRitonga \n@SSireg \n@SamsudinHaraha7 \n@salim_tapsd \n@MakmurS7x \n@rajabdalimunth9 \n@Muhammad221169 \n#Desa Bisa\xf0\x9f\x91\x8d https://t.co/TrrcvpSGvU',wisata
b'Rekomendasi film yang lagi tayang di bioskop dong mvs kecuali kkn dan dr. Strange',film
b'Ternyata masih jago aja gua nih main bulutangkis',bulutangkis
b'Wkwkkw duitnya ku pake pelunasan sharing konser tresur\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad https://t.co/POqckhzKsY',konser
b'agak takut besok bukbernya nyerempet bahas beasiswa yang mau tak ambil...',beasiswa
"b'No doubts on current LZJ, tp MS kita yg lain kena as par as Laksha Sen or JoJo bru blh berangan nk thomas cup. It\xe2\x80\x99s always MS yg kita kurang. Too soft &amp; defendless. Takde 2nd or 3rd players yg blh kita depend on. Papepun, tq boys! Come back stronger \xf0\x9f\x87\xb2\xf0\x9f\x87\xbe\xf0\x9f\x87\xb2\xf0\x9f\x87\xbe\n#ThomasCup'",bulutangkis
"b'Memang betul MS kita, selain Lee Zii Jia masih belum ada lagi yang betul\xc2\xb2 solid &amp; BAM kena buat sesuatu pasal ni kalau nak menang Thomas Cup.\n\nTapi di sisi lain, rasa teraniaya dengan umpire, line judge &amp; servis judge hari ni. LJH tak layak kalah begini.\n\n#TUC2022 \n#ThomasCup2022'",bulutangkis
b'Mau Investasi Anti Pandemi?\nSegera Miliki Logam Mulia!\n\nHubungi 0822-2835-5088 atau kunjungi https://t.co/mxWCZf0Bcp untuk informasi lebih lanjut.\n\n#emas #kreditemasterpercaya #emasantam #logammulia #emasmurni #investasi #investasiemas #kreditemassemarang #bprjateng https://t.co/e1LbjFWYzY',investasi
b'Beasiswa LPDP Prasejahtera\n\nBACA: https://t.co/oV9lczt8Db\nDEADLINE: 5 Agustus 2022\n\nCHAT WhatsApp: https://t.co/pjGq71Lsec',beasiswa
b'IRI IRI IRIIIIII AIR MATA GW GA BERENTI IH BARU SKINCARE an JGA',kecantikan
"b'oh god,nak tau sangat perasaan indonesia fans setiap kali thomas cup\xe2\x98\xb9\xf0\x9f\x92\x94 always masuk semi,mostly dpt no 1/2.mcm mane ek rasa? bile kita boleh rasa mcm tu? #TUC2022 #ThomasCup'",bulutangkis
b'Buka shopee auto kalap belanja skincare gara-gara mikir penampilan dalam acara offline beberapa waktu ke depan.',kecantikan
"b'hal sedih adalah giliran wendy jd BA makeup products yg masuknya affordable, ntu ponds anjir \xf0\x9f\x98\xad gw had bad history while using ponds jd sedih aj gbs pake \xf0\x9f\x98\xad'",kecantikan
"b'SATU LAGI DESTINASI WISATA YANG DIKUNJUNGI MAS @budimandjatmiko \n\nIa menyebutnya sebagai mediterania dari timur. Terpancar kekaguman akan keindahan LABUHAN BAJO,  seolah menambah keyakinan kalau Indonesia akan menjadi hegemoni dunia untuk destinasi wisata https://t.co/Gakdy5M7sf'",wisata
"b'Ini contoh yg lagi kumur2 Aku sedih, kok Adik2 Mahasis ikut terbakar turun kejalan demo yg ada memalukan demonya Nol Besar ingat Rakyat Indobesia\xe2\x9d\xa4\xef\xb8\x8ftercinta diera Pak Joko Widodo Presiden RI ke 7 sangar cerdas tdk bisa dikompori \xf0\x9f\x91\xbakadrun MERDEKA\xf0\x9f\xa4\x9f\xf0\x9f\x91\x8d\xf0\x9f\x99\x8f\xf0\x9f\x87\xae\xf0\x9f\x87\xa9. https://t.co/ZHkadCT5nm'",demokrasi
b'(BEASISWA)\n[cm] Temen-temen Mahasiswa ber-KTP Kota Surabaya silahkan mulai pemberkasan ya. Mumpung belum libur lebaran silahkan disiapkan berkasnya untuk tanggal 14 April silahkan mendaftar https://t.co/hzjXyf8Spf',beasiswa
"b'Ferran Torres tak mau Ousmane Dembele hengkang, ia sampai berkelakar siap menculik Dembele agar tak ke mana-mana! \xf0\x9f\x98\x82 #LaLiga  https://t.co/6Gncdd10KR'",sepakbola
b'Daftar 43 Negara yang Dapat Visa on Arrival Wisata di Indonesia https://t.co/2DHHx3Drv4',wisata
"b'Astaghfirullah ini futsal lebih bikin stres dari sepakbola ternyata, mana itu lapangan kecil jadi tiap ada counter attack kerasa cepet banget woiiii \xf0\x9f\xa4\xaf'",sepakbola
"b'Blitar nggak hanya terkenal dengan objek wisata Gunung Kelud, tapi juga menghadirkan banyak tempat staycation yang cocok buat lo kunjungi. Penasaran di mana aja? Cari tau di https://t.co/H2dpomWPBG.\n\n#SUPERLIVE\n#SUPERADVENTURE\n#DARETOEXPLORE\n#IDARE https://t.co/nOZXGuRH1c'",wisata
"b'Banjir orderan demo nih, cuan cuan https://t.co/bXHQ3DmMMI'",demokrasi
"b'HAPPY ANNIVERSARY EXO! waw dah 10 tahun dan gue kurang lebih dah nge stand 5 tahun sendiri. kek gue ampe skrg masih rajin nge hype exo, walau emang udah engga se addict dulu. tapi masih ngikutin\xf0\x9f\x98\xad\xf0\x9f\x98\xad wishnya moga w bisa nonton konser ot 9\n#1\xce\x9eX0 #EXO10thYearAnniversary\n@weareoneEXO'",konser
"b'Laper banget cape,tadi gw di tmpt obyek wisata pantai serang tanjung lesung,pantai carita karang bolong anyer...lucu gw mau makan dirumah makan ga boleh makan ditmpt...ga Internasional dia..\xf0\x9f\x98\x85\xf0\x9f\xa4\xa3\xf0\x9f\x98\x85 https://t.co/t9Ec5IIezI'",wisata
b'Ayo Pelajari Skema Beasiswa Dataprint 2016! https://t.co/FivcLYZgBO #beasiswa #gudlakid #karir',beasiswa
b'Liburan ke Jogja? Ini 6 Tempat Wisata yang Viral dan Kekinian https://t.co/xrDC6mhVwb',wisata
"b'Berhenti sepakbola sejak Februari. Badan bukannya tambah gemuk, malah tambah nyusut tiga kilo'",sepakbola
b'IHSG sesi I menguat tipis. Seluruh bursa saham Asia menghijau. https://t.co/yNou2a2zVw',investasi
"b'Mbappe antum kan udah kaya kan? Kaya dong? Moso iya nang utek mu sepakbola kui duit tok, ra sah lah melu2 kelakukuan wong indo kri soal sepakbola'",sepakbola
b'Regional lagi pada ijo tebel loh..ya allah ihsg \xf0\x9f\x98\xb5',investasi
b'15.50 wib lalin sp uin arah timur dan barat ramai lancar.hindari sp uin ada aksi unjuk rasa.untuk bisa mencari jalan alternatif https://t.co/9OmWNL5RRJ',demokrasi
"b'Mudik lebaran thn 2022  menjadi bukti akurat, betapa sesungguhnya rakyat Indonesia sangat sangat sejahtera gemah Ripah loh jinawi. Dimana-mana mobil pribadi bikin macet bro. Ya di udik, Ya dilokasi-lokasi wisata, Ya di tempat belanja tradisional dan moderen'",wisata
b'Me : duh negara aja naikin pajak jadi 11%\n\nIbu suri: lha kan negara habis beliin vaksin\n\nMe: ....',pajak
"b'makin gk jelas lama2 pajak ini, bayar gk telat malah di tagih denda -_-'",pajak
"b'Menerima kunjungan @DubesAustralia Mrs. Penny Williams. Kami sampaikan bahwa Indonesia memiliki destinasi wisata yang tak kalah cantik dari Bali, sebagai contoh Labuan Bajo, Danau Toba, Likupang, Mandalika, Borobudur dan masih banyak lagi. https://t.co/kDQZy3L8tO'",wisata
"b'Direktorat Jenderal Pajak (DJP) mencatat hingga 12 Mei 08.00 WIB, sudah ada 42.776 wajib pajak yang ikut program pengungkapan sukarela (PPS) dengan 49.367 surat keterangan.\n \nBaca selengkapnya di https://t.co/c0iLfmBfsz https://t.co/9QcZqbp3ox'",pajak
"b'Klasemen dan Top Skor Liga Italia: Singgasana AC Milan Terancam, Rapor Vlahovic Jeblok di Juventus https://t.co/UbDkMqacBM #Sepakbola https://t.co/VCnJz7HpuT'",sepakbola
"b'Wisata ke Sumenep Seru juga, Nikmati Alam hingga Belanja Batik Madura https://t.co/VY2afTKRPf'",wisata
"b'pasti kalian lagi sibut buat persiapan konser, semangat yah sayang sayangku @treasuremembers'",konser
"b'aku beli makeup online, butuhnya pagi ini, datengnya siang ini\xf0\x9f\x92\x94\xf0\x9f\x92\x94\xf0\x9f\x92\x94'",kecantikan
b'Wong sering muncul nih di fase 4 MCU! https://t.co/tkTEHzJpGP',film
"b'Kalau Bilqis sebagai petarung pertama di Uber Cup hari ini, bisa, kenapa tidak dengan Anthony Ginting? Yuk, bisa!\n\n#UberCup2022 #BilqisPrasista #TUC2022 #AnthonyGinting #ThomasCup2022 #ThomasUberCup2022 @papanskordotcom  \n\nhttps://t.co/yPHLPnvCxn'",bulutangkis
"b'Kalau diinget inget drama pertama yang gue suka adalah full house, tapi yang membawa gue jadi suka korea pop adalah drakor BBF, yaitu SS501'",film
"b'Dalam rangka mewujudkan penyelenggaraan pelayanan publik sesuai dengan asas penyelenggaraan pemerintahan yang baik, dan guna mewujudkan kepastian hak dan kewajiban berbagai pihak yang terkait dengan penyelenggaraan pelayanan, serta untuk meningkatkan pelayanan kepada Wajib Pajak https://t.co/3fKi8ssbG9'",pajak
"b'SID Live Konser Guys  "" JADILAH LEGENDA ""  Pecah Penontonya !!! https://t.co/rPjZjEcDNj lewat @YouTube @SID_Official @AppleMusic @BN_Music @BETMusic @IndonesiaFrans @frans_indonesia @amazonmusic @TRANS7official @music @BerandaJogja @KabarJogjakarta'",konser
"b'Tim Indonesia bertekad pertahankan gelar Piala Thomas. Indonesia berada di grup A bersama Korea Selatan, Thailand dan Singapura. Tim Uber Indonesia satu grup bersama Jepang, Jerman dan Prancis.\n\n#ThomasUberCups #ThomasCup #UberCup #BadmintonIndonesia #BuluTangkis #TUC2022 https://t.co/mBTwyENCmr'",bulutangkis
b'Pesona wisata alam Jawa Timur yang seka https://t.co/ERMy8tlXs0',wisata
"b'#Terpopuler Brick Panda adalah seniman asal Budapest, Hungaria. Dia mereka ulang adegan di film populer, acara TV, dan game menggunakan Lego. Seperti ini hasilnya. https://t.co/7owB1NvNCD'",film
b'Ilija Spasojevic diminati klub-klub dari Thailand setelah menjadi topskor BRI Liga 1 2021. Kabar soal hal itu diungkap oleh agennya yakni Gabriel Budi. https://t.co/DqG0s24d8i',sepakbola
b'Waduh semoga ada solusinya deh untuk perusahaan ini #GuritaTelkom\nhttps://t.co/W9vGY5AUkl https://t.co/40qyyNx45R',investasi
b'Benfica Vs Liverpool hadir di partai Liga Champions. Link live streaming laga itu bisa disimak di artikel ini. https://t.co/l5N8oNwDD3',sepakbola
"b'dari sekian banyak buzzer, buzzer produk makeup skincare kata gue kocak banget tingkahnya'",kecantikan
"b'Tim bulutangkis Indonesia adalah yang terbanyak merebut\nlambing supremasi bulutangkis pria, Thomas Cup, yaitu sebanyak\n13 x (pertama kali th 1958 &amp; terakhir 2002).'",bulutangkis
b'Kcb! Sender mau nanya... Harga bersih tiket konser iKON yang tanpa Rahearsal berapa ya?',konser
b'Kenapa skincare malam tuh lengket dan nyerapnya lama? \xf0\x9f\x98\xab',kecantikan
"b'[cm] kalo sempet cuti semester, trs apply beasiswa di beda univ / univ LN apa bisa?'",beasiswa
b'{mu} gimana ya biar wajah ga kusam? Perawatan apa gitu menurut pengalaman kalian? Btw aku dom semarang. Aku udh pake skincare 4 tahun dan rajin tapi tetep kusem',kecantikan
"b'KONSER KPOP PERTAMA GUE ITU GRATIS, PERKARA BELI KAOS SEBIJI \xf0\x9f\x98\xad\xf0\x9f\x98\xad https://t.co/Wp392obMbX'",konser
b'pemerintah benar-benar berkomitmen untuk mendukung terlaksananya pesta demokrasi lewat Pemilu 2024\nMudik Patuh Prokes https://t.co/e7uw8CVnbe',demokrasi
"b'#SrimulatHilYangMustahal\nAlih-alih ajak kenalan dengan anggotanya, penonton langsung diajak bercanda dalam rangkaian momen situasional yang tak semuanya optimal. Beruntung ensemble cast bisa menjiwai peran masing2. Semoga Nugros beri kejutan lebih nan utuh di babak berikut.\n7/10 https://t.co/SS63ZeSjxR'",film
"b""Testimoni L'Dew Skincare https://t.co/1hg8so2LdV""",kecantikan
b'Terbang Sama Siapa Jelang Lebaran?Bareng SUPER AIR JET Aja ke Destinasi Baru SUPER Favorit SAMARINDA - https://t.co/GLhClxZ1St via @Shareaholic',wisata
"b'Demo yang digerakan oleh hati nurani dan kesadaran diri hasilnya akan masif, seperti yang dilakukan mahasiswa ketika rezim Soeharto berkuasa.\n\nTapi demo yang dilakukan hari-hari ini tak lebih dari gerakan politik badut kampus bayaran, hasilnya terlihat seperti remahan kecimpring.'",demokrasi
b'Belajar berNEGARA\nBelajar menjadi PEMIMPIN\nBelajar ber DEMOKRASI dari ceramah \nUstadz Tile \xf0\x9f\x91\x87\xf0\x9f\x91\x87 #dakwah\n\nhttps://t.co/oOu5EowDAR',demokrasi
"b'Fix semenjak pandemi udh ga pernah masuk bioskop dah, sekarang liat film bagus2 pengen bgt nonton. Cuma beneran ga tega kalo harus nitipin anak yg umurnya masih 1thn.'",film
b'Ayo teman-teman sahabat Humas. dapat mengikuti vaksin di\nTEMPAT : WISATA BELANJA PASAR RAMADHAN GOR SEGIRI\n\nTANGGAL:7 S/D 16 APRIL 2022\n\nJAM 14:00 - 17:00 WITA.\n#divisihumaspolri \n#PoldaKaltim \n#Polrestasamarinda \n#presisipolri\n#relawan_palaran_bersatu_\n#samarindaterkini https://t.co/D8NDLTPfIQ',wisata
b'otak ku tak sampai nntn series marvel HAHAHAH',film
"b'Kaya macet-macet nyetir nanjak pas mudik. Gitu kali ya kondisi IHSG sekarang?\n\nTapi tenang aja, Sobat Insight. Ada strateginya kok kalo lagi di situasi kaya gini\xf0\x9f\x98\x89 https://t.co/5Rt9Ao2SkQ'",investasi
b'semoga mental aku kuat liat kelakuan jiun di konser ckckck\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad',konser
b'hukum pajak sangat menyenangkan bukan? bukan https://t.co/anp8flBzHQ',pajak
"b'Kalo korea bener bener ngelepas ni game, bakal aga susah buat ms mereka. Dah selamat buat yg menang malam ini, buat yg belum beruntung gpp masih ada thomas cup lain nya ditahun mendatang, semanagt!! #ThomasCup2022'",bulutangkis
"b'Pasca libur panjang, IHSG ditutup melemah pada zona merah. Terkoreksinya indeks saham global dan regional, aksi jual bersih investor asing yang mencapai lebih dari 2T, melemahnya sektor teknologi dan sektor keuangan menjadi penekan laju IHSG hari ini. https://t.co/owUrlYJw8z'",investasi
b'Ganti Demokrasi dengan Sistem Islam\n\n@interaksiumat\n\n#interaksiumat #demokrasi #khilafah https://t.co/9Le0F14i68',demokrasi
"b'Gotrade menjadi platform investasi yang memungkinkan pengguna untuk memperdagangkan pecahan (fraksi) kecil dari saham di pasar modal AS, tanpa komisi dan tanpa biaya tersembunyi yang pertama dan legal di Indonesia. #TAJA #Info\nhttps://t.co/iLtxTDUr9L'",investasi
"b'Ahli tata negara dari Sekolah Tinggi Hukum Indonesia Jentera, Bivitri Susanti, mengaku kesal lantaran kembali jadi sasaran serangan digital jelang aksi demo besar yang dilakukan mahasiswa. https://t.co/FNmDBiVHko https://t.co/oDU1WPyrxE'",demokrasi
"b""Men's skin needs the same care as women's! \n\nKalau kulit wanita dirawat dengan baik, kulit pria juga harus mendapatkn perawatan yang sama pastinya.\n\nYuk rawat kulit kamu bersama Kristie Aesthetic Clinic! \n\n#kristieaestheticclinic #klinikkecantikan #perawatankulitwajahpria https://t.co/atUx5v6gL0""",kecantikan
"b'Beasiswa Holland S1 S2 Berbagai Bidang Studi di University of Twente, BELANDA\n\nBACA: https://t.co/cCHTdybA5G\nDEADLINE: 1 Mei 2022\n\nCHAT WhatsApp: https://t.co/pjGq71Lsec'",beasiswa
"b'Dijuluki sebagai Taj Mahal Indonesia Masjid Agung An-Nur Pekanbaru memiliki filosofi istimewa pada segi arsitektur. Berdiri tahun 1968, Masjid Agung An-Nur di Pekanbaru Riau, dibuat dengan arsitektur bangunan menyerupai bangunan Taj Mahal di India.\n\nhttps://t.co/OeYIcteA4k https://t.co/b5OqjCDvvQ'",wisata
b'-rek ada yang pernah ikut beasiswa bank indonesia terus lolos?',beasiswa
b'Jalan jalan ke toko besi \njangan lupa membeli mur\nchakeupp..\njangan lupa bayar pajak bestie\nsupaya negara maju dan makmur\n\neaa..\nsekian pantun hari ini',pajak
"b'Olahraga nasional negara Inggris adalah kriket, bukan sepakbola.'",sepakbola
"b'Selamat pagi gais, mau nanya disini ada yang pernah make aplikasi pegadaian digital service buat investasi emas nggak ya ? atau keluarga kalian mungkin? kalau ada boleh dm yaa.. lagi nyari responden buat wawancara nih\nterimakasih  -11fess \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb'",investasi
"b'Dibesarkan Persebaya, Evan Dimas professional... kaya aneh lihat Evan pake jersey Arema tapi itulah sepakbola... Neva Nade.. sukses!'",sepakbola
b'Baru tau klo gakbyar pajak kendaraan bisa ditagih ke rumah :o',pajak
"b'Our Father 2022 (netflix)\nini film dokumenter gitu, tdnya ada anak cw yang merasa \xe2\x80\x98gue mirip siapa sih\xe2\x80\x99 soalnya banyak yg beda dr ortunya -kok rambutnya blonde, mata biru dan concern utamanya jg ada autoimun.\n\n eh walach, dgn ke kepoan dia nyari2 dr website2 jg'",film
b'Hindari Antrean di Pelabuhan Bakauheni nikmati wisata di Pelabuhan Panjang.\n@polisi_indonesia\n@polisiindonesia\n@polantasindonesia\n@divisihumaspolri\n@ntmc_polri\n@berita_polisi_terkini\n@beritapolantas_terkini\n@humas_poldalampung\n@polisiselebriti\n@infolampung_\n@ditlantaspoldalampung https://t.co/efMCPig39H',wisata
